Edge ID,Start Node,Start Name,Start Coordinates,End Node,End Name,End Coordinates,distance_km,system_ID,start_point_idx,end_point_idx
pt_29.5322_35.0061-grid_28.7_33.4,pt_29.5322_35.0061,"Aqaba, Jordan","(35.0061, 29.5322)",grid_28.7_33.4,grid_28.7_33.4,"(33.4, 28.7)",181.5027239946678,2006.17,425,414
pt_21.5428_39.1728-grid_21.0_38.5,pt_21.5428_39.1728,"Jeddah, Saudi Arabia","(39.1728, 21.5428)",grid_21.0_38.5,grid_21.0_38.5,"(38.5, 21.0)",92.12623833961442,2006.17,426,413
pt_19.6158_37.2164-grid_20.4_38.9,pt_19.6158_37.2164,"Port Sudan, Sudan","(37.2164, 19.6158)",grid_20.4_38.9,grid_20.4_38.9,"(38.9, 20.4)",196.40124069708128,2006.17,427,412
pt_14.8022_42.9511-grid_14.5_42.2,pt_14.8022_42.9511,"Al Hudaydah, Yemen","(42.9511, 14.8022)",grid_14.5_42.2,grid_14.5_42.2,"(42.2, 14.5)",87.54739361649752,2006.17,428,411
pt_16.2_52.1667-grid_13.0_52.6,pt_16.2_52.1667,"Al Ghaydah, Yemen","(52.1667, 16.2)",grid_13.0_52.6,grid_13.0_52.6,"(52.6, 13.0)",357.1282496326973,2006.17,429,410
pt_19.0758_72.8775-grid_24.7_60.5,pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",grid_24.7_60.5,grid_24.7_60.5,"(60.5, 24.7)",1421.6789033430869,2006.17,430,423
pt_18.4653_-66.1167-grid_17.8_-64.8,pt_18.4653_-66.1167,"San Juan, Puerto Rico","(-66.1167, 18.4653)",grid_17.8_-64.8,grid_17.8_-64.8,"(-64.8, 17.8)",157.5999787700055,2006.18,442,443
grid_17.8_-64.8-pt_17.732_-64.748,grid_17.8_-64.8,grid_17.8_-64.8,"(-64.8, 17.8)",pt_17.732_-64.748,"St. Croix, nan","(-64.748, 17.732)",9.330016838242061,2006.18,443,444
pt_14.085641_-60.953627-grid_14.2_-61.0,pt_14.085641_-60.953627,"Rodney Bay, nan","(-60.953627, 14.085641)",grid_14.2_-61.0,grid_14.2_-61.0,"(-61.0, 14.2)",13.607335584561099,2006.18,445,446
grid_14.2_-61.0-pt_14.6153_-61.0019,grid_14.2_-61.0,grid_14.2_-61.0,"(-61.0, 14.2)",pt_14.6153_-61.0019,"Le Lemantin, nan","(-61.0019, 14.6153)",45.950518791621896,2006.18,446,447
pt_17.8986_-62.8492-pt_15.9536_-61.3192,pt_17.8986_-62.8492,"Gustavia, nan","(-62.8492, 17.8986)",pt_15.9536_-61.3192,"St. Louis, nan","(-61.3192, 15.9536)",269.98906057075635,2006.18,448,449
pt_17.1211_-61.8447-grid_16.1_-61.8,pt_17.1211_-61.8447,"St. John's, nan","(-61.8447, 17.1211)",grid_16.1_-61.8,grid_16.1_-61.8,"(-61.8, 16.1)",113.10074465147065,2006.18,450,451
grid_16.1_-61.8-pt_16.0211_-61.7467,grid_16.1_-61.8,grid_16.1_-61.8,"(-61.8, 16.1)",pt_16.0211_-61.7467,"Baillif, nan","(-61.7467, 16.0211)",10.42867779913018,2006.18,451,452
grid_14.2_-61.0-pt_17.732_-64.748,grid_14.2_-61.0,grid_14.2_-61.0,"(-61.0, 14.2)",pt_17.732_-64.748,"St. Croix, nan","(-64.748, 17.732)",560.0721884900303,2006.18,446,444
pt_13.1667_-61.2333-grid_14.2_-61.0,pt_13.1667_-61.2333,"Kingstown, nan","(-61.2333, 13.1667)",grid_14.2_-61.0,grid_14.2_-61.0,"(-61.0, 14.2)",117.07336405403765,2006.18,453,446
pt_12.0444_-61.7417-pt_13.1667_-61.2333,pt_12.0444_-61.7417,"St. George's, nan","(-61.7417, 12.0444)",pt_13.1667_-61.2333,"Kingstown, nan","(-61.2333, 13.1667)",135.8904903261059,2006.18,454,453
pt_10.6833_-61.6333-pt_12.0444_-61.7417,pt_10.6833_-61.6333,"Chaguaramas, nan","(-61.6333, 10.6833)",pt_12.0444_-61.7417,"St. George's, nan","(-61.7417, 12.0444)",151.02558055776487,2006.18,455,454
pt_16.0211_-61.7467-pt_15.9536_-61.3192,pt_16.0211_-61.7467,"Baillif, nan","(-61.7467, 16.0211)",pt_15.9536_-61.3192,"St. Louis, nan","(-61.3192, 15.9536)",46.36568112412366,2006.18,452,449
pt_16.2675_-61.5869-pt_16.0211_-61.7467,pt_16.2675_-61.5869,"Baie-Mauhault, nan","(-61.5869, 16.2675)",pt_16.0211_-61.7467,"Baillif, nan","(-61.7467, 16.0211)",32.1807249900565,2006.18,456,452
pt_15.3375_-61.3903-pt_16.0211_-61.7467,pt_15.3375_-61.3903,"Canefield, nan","(-61.3903, 15.3375)",pt_16.0211_-61.7467,"Baillif, nan","(-61.7467, 16.0211)",84.74549789012805,2006.18,457,452
pt_14.6153_-61.0019-pt_15.3375_-61.3903,pt_14.6153_-61.0019,"Le Lemantin, nan","(-61.0019, 14.6153)",pt_15.3375_-61.3903,"Canefield, nan","(-61.3903, 15.3375)",90.1718705776107,2006.18,447,457
pt_15.9536_-61.3192-grid_16.1_-61.8,pt_15.9536_-61.3192,"St. Louis, nan","(-61.3192, 15.9536)",grid_16.1_-61.8,grid_16.1_-61.8,"(-61.8, 16.1)",53.94531366218083,2006.18,449,451
grid_16.1_-61.8-grid_17.8_-64.8,grid_16.1_-61.8,grid_16.1_-61.8,"(-61.8, 16.1)",grid_17.8_-64.8,grid_17.8_-64.8,"(-64.8, 17.8)",370.7979463144938,2006.18,451,443
pt_13.078778_-59.612358-grid_14.2_-61.0,pt_13.078778_-59.612358,"Needham's Point, nan","(-59.612358, 13.078778)",grid_14.2_-61.0,grid_14.2_-61.0,"(-61.0, 14.2)",194.7560496610777,2006.18,458,446
pt_17.2983_-62.7342-grid_16.1_-61.8,pt_17.2983_-62.7342,"Basseterre, nan","(-62.7342, 17.2983)",grid_16.1_-61.8,grid_16.1_-61.8,"(-61.8, 16.1)",165.86937945732177,2006.18,459,451
pt_24.86_67.01-grid_24.1_58.5,pt_24.86_67.01,"Karachi, Pakistan","(67.01, 24.86)",grid_24.1_58.5,grid_24.1_58.5,"(58.5, 24.1)",866.6172656640913,2006.19,462,463
grid_24.1_58.5-pt_23.6667_58.1617,grid_24.1_58.5,grid_24.1_58.5,"(58.5, 24.1)",pt_23.6667_58.1617,"Al Seeb, Oman","(58.1617, 23.6667)",59.0775555453821,2006.19,463,464
pt_25.133318_56.348522-grid_24.1_58.5,pt_25.133318_56.348522,"Fujairah, United Arab Emirates","(56.348522, 25.133318)",grid_24.1_58.5,grid_24.1_58.5,"(58.5, 24.1)",246.09124393102528,2006.19,465,463
pt_8.7833_78.1333-pt_6.8397_79.8758,pt_8.7833_78.1333,"Tutitocorin, India","(78.1333, 8.7833)",pt_6.8397_79.8758,"Mt Lavinia, Sri Lanka","(79.8758, 6.8397)",288.33348378685037,2006.1,466,467
pt_54.0833_12.1333-pt_54.5747_11.9311,pt_54.0833_12.1333,"Rostock, Germany","(12.1333, 54.0833)",pt_54.5747_11.9311,"Gedser, Denmark","(11.9311, 54.5747)",56.25779752301364,2006.21,468,469
pt_50.043_-5.654-pt_51.676_-4.9158,pt_50.043_-5.654,"Porthcurno, Great Britain","(-5.654, 50.043)",pt_51.676_-4.9158,"Pembroke, Great Britain","(-4.9158, 51.676)",188.95055507367627,2006.2,470,471
pt_48.7325_-3.4553-pt_49.420988_-2.563997,pt_48.7325_-3.4553,"Lannion, France","(-3.4553, 48.7325)",pt_49.420988_-2.563997,"Saints Bay, nan","(-2.563997, 49.420988)",100.51190728928607,2006.2,472,473
pt_49.25_-2.202-pt_49.42_-2.56,pt_49.25_-2.202,"Greve de Lecq, Jersey, Channel Islands","(-2.202, 49.25)",pt_49.42_-2.56,"Saints Bay, Guernsey, Channel Islands","(-2.56, 49.42)",32.163166525609554,2006.3,474,475
pt_49.4_-1.78-pt_49.46_-2.5336,pt_49.4_-1.78,"nan, France","(-1.78, 49.4)",pt_49.46_-2.5336,"Guernsey, Great Britain, Channel Islands","(-2.5336, 49.46)",55.07155988171075,2006.3,476,477
pt_19.7958_-70.6944-grid_19.9_-73.7,pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic","(-70.6944, 19.7958)",grid_19.9_-73.7,grid_19.9_-73.7,"(-73.7, 19.9)",315.03531222186905,2006.5,478,479
grid_19.9_-73.7-pt_17.95_-76.6667,grid_19.9_-73.7,grid_19.9_-73.7,"(-73.7, 19.9)",pt_17.95_-76.6667,"Bull Bay, Kingston, Jamaica","(-76.6667, 17.95)",379.786134410774,2006.5,479,480
pt_18.3994_-77.1031-pt_17.95_-76.6667,pt_18.3994_-77.1031,"Ochos Rios, Jamaica","(-77.1031, 18.3994)",pt_17.95_-76.6667,"Bull Bay, Kingston, Jamaica","(-76.6667, 17.95)",67.86677630832227,2006.5,481,480
pt_18.3994_-77.1031-pt_18.4667_-77.9167,pt_18.3994_-77.1031,"Ochos Rios, Jamaica","(-77.1031, 18.3994)",pt_18.4667_-77.9167,"Montego Bay, Jamaica","(-77.9167, 18.4667)",86.27363841879216,2006.5,481,482
pt_18.872311_-72.615888-grid_19.9_-73.7,pt_18.872311_-72.615888,"Kaliko, Haiti","(-72.615888, 18.872311)",grid_19.9_-73.7,grid_19.9_-73.7,"(-73.7, 19.9)",160.96721860319983,2006.5,483,479
pt_-33.8678_151.21-pt_-9.4789_147.1494,pt_-33.8678_151.21,"Sydney, Australia","(151.21, -33.8678)",pt_-9.4789_147.1494,"Port Moresby, Papua New Guinea","(147.1494, -9.4789)",2732.5571060331636,2006.6,484,485
pt_8.7833_78.1333-pt_6.8397_79.8758,pt_8.7833_78.1333,"Tutitocorin, India","(78.1333, 8.7833)",pt_6.8397_79.8758,"Mt Lavinia, Sri Lanka","(79.8758, 6.8397)",288.33348378685037,2006.7,486,487
pt_59.4372_24.745-pt_60.1708_24.9375,pt_59.4372_24.745,"Talinn, Estonia","(24.745, 59.4372)",pt_60.1708_24.9375,"Helsinki, Finland","(24.9375, 60.1708)",82.44064027997226,2006.8,488,489
pt_14.0167_-60.9833-pt_17.768438_-64.872576,pt_14.0167_-60.9833,"Port Castries, nan","(-60.9833, 14.0167)",pt_17.768438_-64.872576,"Hans Bluff, nan","(-64.872576, 17.768438)",588.0089760483042,2006.9,490,491
pt_13.0975_-59.6167-pt_14.0167_-60.9833,pt_13.0975_-59.6167,"Bridgetown, nan","(-59.6167, 13.0975)",pt_14.0167_-60.9833,"Port Castries, nan","(-60.9833, 14.0167)",179.5023471160956,2006.9,492,490
pt_32.359207_-64.663384-pt_40.1186_-74.0447,pt_32.359207_-64.663384,"St. Davids, Devonshire, nan","(-64.6633843, 32.3592072)",pt_40.1186_-74.0447,"Manasquan, United States","(-74.0447, 40.1186)",1203.7813471084617,2007.10,494,495
pt_6.9167_79.8333-pt_4.176487_73.508168,pt_6.9167_79.8333,"Colombo, Sri Lanka","(79.8333, 6.9167)",pt_4.176487_73.508168,"Male, nan","(73.508168, 4.176487)",763.4756746028847,2007.1,496,497
pt_12.108_-68.935-pt_10.6833_-61.6333,pt_12.108_-68.935,"Willemstad, nan","(-68.935, 12.108)",pt_10.6833_-61.6333,"Chaguaramas, nan","(-61.6333, 10.6833)",812.292578018853,2007.4,498,499
pt_43.2967_5.3764-pt_35.4667_-6.0333,pt_43.2967_5.3764,"Marseille, France","(5.3764, 43.2967)",pt_35.4667_-6.0333,"Asilah, Morocco","(-6.0333, 35.4667)",1310.0544801515439,2007.5,500,501
pt_1.13_104.0531-pt_1.355307_104.225057,pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",pt_1.355307_104.225057,"Sungai Rengit, Malaysia","(104.225057, 1.355307)",31.415317844989048,2007.6,502,503
pt_34.7619_32.45135-grid_34.7_30.9,pt_34.7619_32.45135,"Yeroskipos, Cyprus","(32.45135, 34.7619)",grid_34.7_30.9,grid_34.7_30.9,"(30.9, 34.7)",142.24631194350374,2008.12,504,505
grid_34.7_30.9-pt_37.653729_12.588691,grid_34.7_30.9,grid_34.7_30.9,"(30.9, 34.7)",pt_37.653729_12.588691,"Mazara del Vallo, Italy","(12.5886912, 37.6537292)",1676.7309682065795,2008.12,505,506
pt_37.502361_15.087372-grid_34.7_30.9,pt_37.502361_15.087372,"Catania, Italy","(15.0873718, 37.5023612)",grid_34.7_30.9,grid_34.7_30.9,"(30.9, 34.7)",1455.5582469122496,2008.12,507,505
grid_34.7_30.9-pt_34.750381_33.405516,grid_34.7_30.9,grid_34.7_30.9,"(30.9, 34.7)",pt_34.750381_33.405516,"Pentaskhinos, Cyprus","(33.40551585216968, 34.75038107671081)",229.54811068563532,2008.12,505,508
pt_42.15_41.6667-pt_43.2114_27.9111,pt_42.15_41.6667,"Poti, Georgia","(41.6667, 42.15)",pt_43.2114_27.9111,"Varna, Bulgaria","(27.9111, 43.2114)",1132.285837802574,2008.14,509,510
pt_57.5009_-134.5835-grid_57.4_-134.6,pt_57.5009_-134.5835,"Angoon, United States","(-134.5835, 57.5009)",grid_57.4_-134.6,grid_57.4_-134.6,"(-134.6, 57.4)",11.28060088738097,2008.15,511,512
grid_57.4_-134.6-pt_57.055849_-135.331306,grid_57.4_-134.6,grid_57.4_-134.6,"(-134.6, 57.4)",pt_57.055849_-135.331306,"Sitka, United States","(-135.331306, 57.055849)",58.4798630087043,2008.15,512,513
pt_57.5009_-134.5835-pt_58.125627_-134.754778,pt_57.5009_-134.5835,"Angoon, United States","(-134.5835, 57.5009)",pt_58.125627_-134.754778,"Hawk Inlet, United States","(-134.754778, 58.125627)",70.31939033861545,2008.15,511,514
pt_58.125627_-134.754778-pt_58.300025_-134.421542,pt_58.125627_-134.754778,"Hawk Inlet, United States","(-134.754778, 58.125627)",pt_58.300025_-134.421542,"Juneau, United States","(-134.421542, 58.300025)",27.586422661160736,2008.15,514,515
pt_56.8044_-132.9419-grid_57.4_-134.6,pt_56.8044_-132.9419,"Petersburg, United States","(-132.9419, 56.8044)",grid_57.4_-134.6,grid_57.4_-134.6,"(-134.6, 57.4)",120.40045334449988,2008.15,516,512
grid_57.4_-134.6-pt_58.300025_-134.421542,grid_57.4_-134.6,grid_57.4_-134.6,"(-134.6, 57.4)",pt_58.300025_-134.421542,"Juneau, United States","(-134.421542, 58.300025)",100.79873871742369,2008.15,512,515
pt_56.8044_-132.9419-pt_56.472741_-132.384191,pt_56.8044_-132.9419,"Petersburg, United States","(-132.9419, 56.8044)",pt_56.472741_-132.384191,"Wrangell, United States","(-132.384191, 56.472741)",50.348532013541714,2008.15,516,517
pt_55.3431_-131.6467-pt_56.472741_-132.384191,pt_55.3431_-131.6467,"Ketchikan, United States","(-131.6467, 55.3431)",pt_56.472741_-132.384191,"Wrangell, United States","(-132.384191, 56.472741)",133.96278630951176,2008.15,518,517
pt_1.353925_103.974697-pt_1.13_104.0531,pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",26.25293852813535,2008.16,519,520
pt_32.274853_-64.780026-pt_41.3853_-71.6681,pt_32.274853_-64.780026,"Paget, nan","(-64.780026, 32.274853)",pt_41.3853_-71.6681,"Charlestown, United States","(-71.6681, 41.3853)",1182.1467987345122,2008.17,521,522
pt_45.417_141.6677-pt_46.68_141.87,pt_45.417_141.6677,"nan, Japan","(141.6677, 45.417)",pt_46.68_141.87,"Nevelsk, Russia","(141.87, 46.68)",141.25557982627873,2008.1,523,524
pt_26.3686_-80.1-grid_17.3_-79.6,pt_26.3686_-80.1,"Boca Raton , United States","(-80.1, 26.3686)",grid_17.3_-79.6,grid_17.3_-79.6,"(-79.6, 17.3)",1005.4890898148885,2008.2,525,526
grid_17.3_-79.6-pt_10.4236_-75.5253,grid_17.3_-79.6,grid_17.3_-79.6,"(-79.6, 17.3)",pt_10.4236_-75.5253,"Cartagena, Colombia","(-75.5253, 10.4236)",878.9475884718541,2008.2,526,527
pt_17.9149_-76.1882-grid_17.3_-79.6,pt_17.9149_-76.1882,"Morant Point, Jamaica","(-76.1882, 17.9149)",grid_17.3_-79.6,grid_17.3_-79.6,"(-79.6, 17.3)",368.45006248970424,2008.2,528,526
pt_1.353925_103.974697-pt_-6.130492_106.839314,pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",pt_-6.130492_106.839314,"Jakarta, Indonesia","(106.839314, -6.130492)",886.7402557966994,2008.3,529,530
pt_-22.2667_166.45-pt_-33.8678_151.21,pt_-22.2667_166.45,"Noumea, nan","(166.45, -22.2667)",pt_-33.8678_151.21,"Sydney, Australia","(151.21, -33.8678)",1969.785682521112,2008.4,531,532
pt_-20.722116_166.430431-pt_-20.9333_165.3333,pt_-20.722116_166.430431,"Mouli Island, nan","(166.430431, -20.722116)",pt_-20.9333_165.3333,"Poindimié, nan","(165.3333, -20.9333)",116.56819068317836,2008.4,533,534
pt_-20.9_167.2667-pt_-20.722116_166.430431,pt_-20.9_167.2667,"Lifou, Loyalty Islands, nan","(167.2667, -20.9)",pt_-20.722116_166.430431,"Mouli Island, nan","(166.430431, -20.722116)",89.25591787981148,2008.4,535,533
pt_45.644_-123.94-grid_29.7_127.5,pt_45.644_-123.94,"Nedonna Beach, United States","(-123.94, 45.644)",grid_29.7_127.5,grid_29.7_127.5,"(127.5, 29.7)",8996.744467284376,2008.6,536,537
grid_29.7_127.5-grid_31.2_122.5,grid_29.7_127.5,grid_29.7_127.5,"(127.5, 29.7)",grid_31.2_122.5,grid_31.2_122.5,"(122.5, 31.2)",508.1519312030017,2008.6,537,538
grid_31.2_122.5-pt_31.521874_121.847891,grid_31.2_122.5,grid_31.2_122.5,"(122.5, 31.2)",pt_31.521874_121.847891,"Chongming, China","(121.847891, 31.521874)",71.57500836934587,2008.6,538,539
pt_25.1667_121.4333-pt_31.521874_121.847891,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",pt_31.521874_121.847891,"Chongming, China","(121.847891, 31.521874)",705.4861654038014,2008.6,540,539
pt_36.1167_120.4-pt_34.866084_128.640772,pt_36.1167_120.4,"Qingdao, China","(120.4, 36.1167)",pt_34.866084_128.640772,"Keoje, South Korea","(128.640772, 34.866084)",760.2740591634596,2008.6,541,542
pt_36.1167_120.4-grid_31.2_122.5,pt_36.1167_120.4,"Qingdao, China","(120.4, 36.1167)",grid_31.2_122.5,grid_31.2_122.5,"(122.5, 31.2)",579.0365245505237,2008.6,541,538
pt_34.866084_128.640772-grid_29.7_127.5,pt_34.866084_128.640772,"Keoje, South Korea","(128.640772, 34.866084)",grid_29.7_127.5,grid_29.7_127.5,"(127.5, 29.7)",582.8550667270057,2008.6,542,537
pt_25.1667_121.4333-grid_29.7_127.5,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",grid_29.7_127.5,grid_29.7_127.5,"(127.5, 29.7)",782.1266170895435,2008.6,540,537
pt_35.0432_139.84-grid_29.7_127.5,pt_35.0432_139.84,"Minami Boso, Japan","(139.84, 35.0432)",grid_29.7_127.5,grid_29.7_127.5,"(127.5, 29.7)",1302.340265960851,2008.6,543,537
pt_21.550171_-158.243155-pt_-33.868_151.20924,pt_21.550171_-158.243155,"Keawaula, nan","(-158.243155, 21.550171)",pt_-33.868_151.20924,"Sydney, Australia","(151.20924, -33.868)",8142.22793679701,2008.7,544,545
pt_57.66657_-2.530403-pt_58.826934_-2.939422,pt_57.66657_-2.530403,"Banf, Great Britain","(-2.530403, 57.66657)",pt_58.826934_-2.939422,"Ayre of Cara, Orkney Islands, Great Britain","(-2.939422, 58.826934)",131.45605221470794,2008.8,546,547
pt_58.826934_-2.939422-pt_59.9972_-1.2233,pt_58.826934_-2.939422,"Ayre of Cara, Orkney Islands, Great Britain","(-2.939422, 58.826934)",pt_59.9972_-1.2233,"Sandwick, Shetland Islands, Great Britain","(-1.2233, 59.9972)",162.757176183181,2008.8,547,548
pt_62.0_-6.7833-pt_60.005071_-1.324235,pt_62.0_-6.7833,"Torshavn, nan","(-6.7833, 62.0)",pt_60.005071_-1.324235,"Maywick, Shetland Islands, Great Britain","(-1.324235, 60.005071)",369.46177108560437,2008.8,549,550
pt_1.353925_103.974697-pt_2.43_103.83,pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",pt_2.43_103.83,"Mersing, Malaysia","(103.83, 2.43)",120.07169722824696,2009.11,551,552
pt_22.240025_113.935646-grid_20.6_114.2,pt_22.240025_113.935646,"Lantau, China","(113.935646, 22.240025)",grid_20.6_114.2,grid_20.6_114.2,"(114.2, 20.6)",183.64427880791234,2009.11,553,554
grid_20.6_114.2-grid_9.5_110.0,grid_20.6_114.2,grid_20.6_114.2,"(114.2, 20.6)",grid_9.5_110.0,grid_9.5_110.0,"(110.0, 9.5)",1308.334986300273,2009.11,554,555
grid_9.5_110.0-grid_8.0_109.5,grid_9.5_110.0,grid_9.5_110.0,"(110.0, 9.5)",grid_8.0_109.5,grid_8.0_109.5,"(109.5, 8.0)",174.78394392733617,2009.11,555,556
grid_8.0_109.5-grid_5.6_107.7,grid_8.0_109.5,grid_8.0_109.5,"(109.5, 8.0)",grid_5.6_107.7,grid_5.6_107.7,"(107.7, 5.6)",331.70862932794904,2009.11,556,557
grid_5.6_107.7-pt_2.43_103.83,grid_5.6_107.7,grid_5.6_107.7,"(107.7, 5.6)",pt_2.43_103.83,"Mersing, Malaysia","(103.83, 2.43)",554.544705823088,2009.11,557,552
grid_20.6_114.2-pt_16.555172_120.33562,grid_20.6_114.2,grid_20.6_114.2,"(114.2, 20.6)",pt_16.555172_120.33562,"La Union, Philippines","(120.33562, 16.555172)",787.1566937460659,2009.11,554,558
pt_13.544909_144.809382-pt_16.555172_120.33562,pt_13.544909_144.809382,"Tanguisson, nan","(144.809382, 13.544909)",pt_16.555172_120.33562,"La Union, Philippines","(120.33562, 16.555172)",2650.821028531581,2009.11,559,558
pt_21.550171_-158.243155-grid_20.6_114.2,pt_21.550171_-158.243155,"Keawaula, nan","(-158.243155, 21.550171)",grid_20.6_114.2,grid_20.6_114.2,"(114.2, 20.6)",8956.467858070699,2009.11,560,554
grid_20.6_114.2-pt_13.544909_144.809382,grid_20.6_114.2,grid_20.6_114.2,"(114.2, 20.6)",pt_13.544909_144.809382,"Tanguisson, nan","(144.809382, 13.544909)",3344.5451731986086,2009.11,554,559
pt_21.550171_-158.243155-pt_35.2742_-120.6631,pt_21.550171_-158.243155,"Keawaula, nan","(-158.243155, 21.550171)",pt_35.2742_-120.6631,"San Luis Obispo, United States","(-120.6631, 35.2742)",3954.272070107903,2009.11,560,561
pt_13.1744_100.9306-grid_5.6_107.7,pt_13.1744_100.9306,"Sriracha, Thailand","(100.9306, 13.1744)",grid_5.6_107.7,grid_5.6_107.7,"(107.7, 5.6)",1119.7439429914268,2009.11,562,557
pt_4.971273_114.87746-grid_8.0_109.5,pt_4.971273_114.87746,"Tungku, nan","(114.87746, 4.971273)",grid_8.0_109.5,grid_8.0_109.5,"(109.5, 8.0)",682.5671546833203,2009.11,563,556
pt_10.4042_107.1417-grid_9.5_110.0,pt_10.4042_107.1417,"Vung Tau, Vietnam","(107.1417, 10.4042)",grid_9.5_110.0,grid_9.5_110.0,"(110.0, 9.5)",328.99320777718634,2009.11,564,555
pt_-20.907575_55.542525-pt_-18.155_49.41,pt_-20.907575_55.542525,"St. Marie, nan","(55.542525, -20.907575)",pt_-18.155_49.41,"Toamasina, Madagascar","(49.41, -18.155)",712.0045415921836,2009.12,565,566
pt_-20.907575_55.542525-pt_-20.122253_57.522389,pt_-20.907575_55.542525,"St. Marie, nan","(55.542525, -20.907575)",pt_-20.122253_57.522389,"Terre Rouge, nan","(57.522389, -20.122253)",224.0580989236006,2009.12,565,567
pt_1.13_104.0531-pt_1.353925_103.974697,pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",pt_1.353925_103.974697,"Changi South, Singapore","(103.9746973, 1.3539247)",26.25293852813535,2009.15,568,569
pt_2.194324_102.251331-pt_1.6667_101.45,pt_2.194324_102.251331,"Melaka, Malaysia","(102.251331, 2.194324)",pt_1.6667_101.45,"Dumai, Indonesia","(101.45, 1.6667)",106.54627996120202,2009.18,570,571
pt_1.6667_101.45-pt_1.13_104.0531,pt_1.6667_101.45,"Dumai, Indonesia","(101.45, 1.6667)",pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",295.7052602485853,2009.18,571,572
pt_-13.8333_-171.8333-pt_-14.2794_-170.7006,pt_-13.8333_-171.8333,"Apia, nan","(-171.8333, -13.8333)",pt_-14.2794_-170.7006,"Pago Pago, nan","(-170.7006, -14.2794)",131.92069180387807,2009.19,573,574
pt_63.705311_-20.594039-pt_55.7794_8.2894,pt_63.705311_-20.594039,"Landeyjarsandur, Iceland","(-20.594039, 63.705311)",pt_55.7794_8.2894,"Blaabjerg, Denmark","(8.2894, 55.7794)",1826.230841842946,2009.1,575,576
pt_35.9388_14.4537-pt_36.7303_14.8467,pt_35.9388_14.4537,"Bahar ic-Caghaq, Malta","(14.4537, 35.9388)",pt_36.7303_14.8467,"Pozzalio, Italy","(14.8467, 36.7303)",94.65114677172372,2009.20,577,578
pt_25.133318_56.348522-pt_-4.05_39.6667,pt_25.133318_56.348522,"Fujairah, United Arab Emirates","(56.348522, 25.133318)",pt_-4.05_39.6667,"Mombasa, Kenya","(39.6667, -4.05)",3698.305542017011,2009.21,579,580
pt_64.175_-51.7333-pt_48.2199_-53.96,pt_64.175_-51.7333,"Nuuk, nan","(-51.7333, 64.175)",pt_48.2199_-53.96,"Milton, Canada","(-53.96, 48.2199)",1781.5842176683127,2009.22,581,582
pt_63.7262_-20.633393-grid_59.6_-48.7,pt_63.7262_-20.633393,"Landeyarsandur, Iceland","(-20.633393, 63.7262)",grid_59.6_-48.7,grid_59.6_-48.7,"(-48.7, 59.6)",1541.832899700071,2009.22,583,584
grid_59.6_-48.7-pt_64.175_-51.7333,grid_59.6_-48.7,grid_59.6_-48.7,"(-48.7, 59.6)",pt_64.175_-51.7333,"Nuuk, nan","(-51.7333, 64.175)",534.0772593050341,2009.22,584,581
pt_60.7167_-46.0333-grid_59.6_-48.7,pt_60.7167_-46.0333,"Qaqortoq, nan","(-46.0333, 60.7167)",grid_59.6_-48.7,grid_59.6_-48.7,"(-48.7, 59.6)",193.3915795007697,2009.22,585,584
pt_1.297617_103.619334-grid_0.8_103.9,pt_1.297617_103.619334,"Tuas, Singapore","(103.619334, 1.297617)",grid_0.8_103.9,grid_0.8_103.9,"(103.9, 0.8)",63.272845562827364,2009.2,586,587
grid_0.8_103.9-grid_-2.2_105.9,grid_0.8_103.9,grid_0.8_103.9,"(103.9, 0.8)",grid_-2.2_105.9,grid_-2.2_105.9,"(105.9, -2.2)",399.48764996980935,2009.2,587,588
grid_-2.2_105.9-pt_-6.130492_106.839314,grid_-2.2_105.9,grid_-2.2_105.9,"(105.9, -2.2)",pt_-6.130492_106.839314,"Jakarta, Indonesia","(106.839314, -6.130492)",446.96810935849936,2009.2,588,589
pt_-0.0206_109.3414-grid_-2.2_105.9,pt_-0.0206_109.3414,"Ponitianak, Indonesia","(109.3414, -0.0206)",grid_-2.2_105.9,grid_-2.2_105.9,"(105.9, -2.2)",452.50854191311515,2009.2,590,588
pt_1.13_104.0531-grid_0.8_103.9,pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",grid_0.8_103.9,grid_0.8_103.9,"(103.9, 0.8)",40.27249391994328,2009.2,591,587
pt_35.948322_14.395578-pt_37.6517_12.5875,pt_35.948322_14.395578,"St. Pauls Bay, Malta","(14.395578, 35.948322)",pt_37.6517_12.5875,"Mazara de Vallo, Italy","(12.5875, 37.6517)",248.52335194875187,2009.3,592,593
